"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_threshold","dropout","epochs","learning_rate","max_len","max_length","test_train_split","weight_decay","accuracy","balanced_accuracy","best_epoch","best_val_loss","epoch","f1_macro","f1_micro","loss","val_balanced_accuracy","val_loss"
"fresh-sweep-207","un8v5lcf","finished","-","priceluke","","2022-04-19T22:08:23.000Z","6308","ne3vuqk1","8","0.021531861164496582","0.4","5","0.00003","30","33","0.8","","0.7419782741189546","0.7787179350852966","1","0.8102799654006958","4","0.7413262872404185","0.7419782741189546","0.6908919811248779","0.7419782876968384","0.8199846148490906"
"jumping-sweep-279","wu3zuof9","finished","-","priceluke","","2022-04-19T23:39:39.000Z","6279","ne3vuqk1","64","0.01680911162825622","0.3","9","0.0001","70","33","0.85","","0.7539245995101779","0.9476677775382996","1","0.7633993625640869","8","0.7516580968868409","0.7539245995101779","0.21870878338813785","0.7539246082305908","1.280562400817871"
"misty-sweep-665","2lptw2t7","finished","-","priceluke","","2022-04-20T08:34:37.000Z","6250","ne3vuqk1","64","0.01913258017643038","0.2","8","0.0001","150","33","0.85","","0.7376252657151534","0.9376553893089294","2","0.7756696939468384","7","0.7363901124417245","0.7376252657151535","0.2145642191171646","0.737625241279602","1.1483709812164309"
"glad-sweep-244","f631koc5","finished","-","priceluke","","2022-04-19T22:55:38.000Z","6237","ne3vuqk1","16","0.008741109001043171","0.1","11","0.00005","10","33","0.9","","0.7202224980462465","0.8965659737586975","1","0.8760711550712585","10","0.7179707211003865","0.7202224980462466","0.35274532437324524","0.7202224731445312","1.125717043876648"
"helpful-sweep-379","nw6hb9a1","finished","-","priceluke","","2022-04-20T01:38:20.000Z","6228","ne3vuqk1","64","0.01454176656517937","0.4","8","0.0001","40","33","0.95","","0.7017697257974258","0.873670220375061","2","0.9042161107063292","7","0.6995063559325374","0.7017697257974258","0.3646712899208069","0.7017697095870972","1.2538881301879885"
"leafy-sweep-520","37naahe6","finished","-","priceluke","","2022-04-20T05:05:23.000Z","6204","ne3vuqk1","32","0.007213110902894228","0.3","13","0.00005","90","33","0.95","","0.6895740789129867","0.8882450461387634","4","0.915558934211731","12","0.6813188661261085","0.6895740789129867","0.33178138732910156","0.6895740628242493","1.176419734954834"
"volcanic-sweep-191","f9t3sj5t","finished","-","priceluke","","2022-04-19T21:41:26.000Z","6200","ne3vuqk1","16","0.006529339191901393","0.3","14","0.0001","70","33","0.9","","0.7185240020499971","0.8974884748458862","1","0.8978402018547058","13","0.7125443531565822","0.7185240020499971","0.33982619643211365","0.7185239791870117","1.2739461660385132"
"feasible-sweep-655","ecuolk9s","finished","-","priceluke","","2022-04-20T08:12:41.000Z","6189","ne3vuqk1","64","0.014464761206237818","0.2","9","0.00005","100","33","0.85","","0.7099914002032679","0.8664156198501587","1","0.8051185011863708","8","0.7068754369902543","0.7099914002032679","0.38253673911094666","0.7099913954734802","1.055759072303772"
"eager-sweep-364","5tsdh6sf","finished","-","priceluke","","2022-04-20T01:28:58.000Z","6187","ne3vuqk1","64","0.016270726695493083","0","10","0.0003","80","33","0.95","","0.7382979487732155","0.958361804485321","0","0.8781023025512695","9","0.7357576367309182","0.7382979487732155","0.14879001677036283","0.7382979393005371","1.2878082990646362"
"stellar-sweep-308","308nnvnb","finished","-","priceluke","","2022-04-20T00:21:36.000Z","6179","ne3vuqk1","8","0.007891562090681727","0.2","6","0.00005","150","33","0.9","","0.726382567921666","0.8477451205253601","1","0.9056380391120912","5","0.726001631091173","0.726382567921666","0.5246101021766663","0.7263825535774231","0.9818443655967712"
"mild-sweep-329","dtfbpyyz","finished","-","priceluke","","2022-04-20T00:45:11.000Z","6174","ne3vuqk1","128","0.02210482587294692","0.3","8","0.0001","40","33","0.9","","0.7294455066921606","0.939472198486328","2","0.8037264943122864","7","0.7287841764027522","0.7294455066921606","0.2142947018146515","0.7294455170631409","1.2160252332687378"
"sage-sweep-68","us19y05i","finished","-","priceluke","","2022-04-19T20:22:46.000Z","6150","ne3vuqk1","16","0.0021832847418684544","0.2","16","0.0001","40","33","0.9","","0.5074074074074074","0.8709876537322998","2","1.9253135919570925","15","0.5059211603079671","0.5074074074074074","0.4662519693374634","0.5074074268341064","2.392226457595825"
"sunny-sweep-779","4d0s21l3","finished","-","priceluke","","2022-04-20T14:18:10.000Z","6104","ne3vuqk1","64","0.0013666631726941278","0.2","17","0.00003","60","33","0.6","","0.4943433349729464","0.6496924757957458","11","1.8927879333496096","16","0.48639442726091103","0.4943433349729464","1.3510359525680542","0.4943433403968811","1.9054702520370483"
"silvery-sweep-201","jjgiduzj","finished","-","priceluke","","2022-04-19T21:56:28.000Z","6093","ne3vuqk1","128","0.011752307859191","0","10","0.00003","100","33","0.9","","0.7147678989794702","0.8595425486564636","4","0.8819862604141235","9","0.712439254670124","0.7147678989794702","0.46173718571662903","0.7147678732872009","0.9319669008255004"
"chocolate-sweep-513","5tsdh6sf","finished","-","priceluke","","2022-04-20T04:50:57.000Z","6083","ne3vuqk1","64","0.015136758300069709","0.2","10","0.00005","100","33","0.95","","0.709429210968103","0.876329779624939","4","0.8643146753311157","9","0.7062136387018734","0.709429210968103","0.3540618121623993","0.7094292044639587","1.1141752004623413"
"giddy-sweep-809","21t3zxza","finished","-","priceluke","","2022-04-20T15:16:29.000Z","6062","ne3vuqk1","64","0.01914569789363063","0.3","8","0.00005","70","33","0.9","","0.7335564053537285","0.9027538895606996","2","0.7923219799995422","7","0.7335746693256554","0.7335564053537285","0.3435107171535492","0.7335563898086548","1.0654582977294922"
"fresh-sweep-43","i54gz5d0","finished","-","priceluke","","2022-04-19T20:22:43.000Z","6049","ne3vuqk1","32","0.009046184659783725","0.4","8","0.00005","60","33","0.75","","0.7349955869373345","0.8219133019447327","3","0.8663557171821594","7","0.7342400940386549","0.7349955869373345","0.5891011357307434","0.7349956035614014","0.9307495951652528"
"summer-sweep-780","2lptw2t7","finished","-","priceluke","","2022-04-20T14:19:36.000Z","6026","ne3vuqk1","128","0.01879695204235509","0.3","9","0.00005","80","33","0.95","","0.7208888083808834","0.9093517065048218","2","0.8416143655776978","8","0.720673701561732","0.7208888083808833","0.31198084354400635","0.7208887934684753","0.9833524823188782"
"super-sweep-467","xyod4u2o","finished","-","priceluke","","2022-04-20T03:50:55.000Z","6025","ne3vuqk1","32","0.00651370886248073","0.4","16","0.00005","80","33","0.95","","0.7179155203107299","0.8984615206718445","5","0.9740060567855836","15","0.7151517783426756","0.71791552031073","0.3910967111587525","0.7179155349731445","1.1562567949295044"
"polar-sweep-699","xyod4u2o","finished","-","priceluke","","2022-04-20T09:25:25.000Z","6020","ne3vuqk1","64","0.014533797502022806","0.3","10","0.00005","100","33","0.95","","0.710653329602686","0.8803191781044006","4","0.8616257309913635","9","0.7084297994014703","0.710653329602686","0.3535451292991638","0.7106533050537109","1.0375676155090332"
"noble-sweep-450","37naahe6","finished","-","priceluke","","2022-04-20T03:25:13.000Z","6004","ne3vuqk1","64","0.01370234633645086","0.3","9","0.0001","200","33","0.9","","0.715324694502898","0.8876703381538391","1","0.8723145127296448","8","0.7129330815081631","0.715324694502898","0.32589036226272583","0.7153246998786926","1.2762588262557983"
"kind-sweep-884","h38o31a0","finished","-","priceluke","","2022-04-20T17:51:24.000Z","5993","ne3vuqk1","64","0.018541621268291737","0.6","9","0.0001","100","33","0.95","","0.7235153820608037","0.9414802193641664","2","0.8822839856147766","8","0.7219584725045202","0.7235153820608037","0.25156235694885254","0.7235153913497925","1.3644319772720337"
"peachy-sweep-354","enyv6pfk","finished","-","priceluke","","2022-04-20T01:22:53.000Z","5952","ne3vuqk1","128","0.01669550770723974","0.1","8","0.00005","90","33","0.85","","0.7587425221825189","0.9299203753471376","2","0.6996095776557922","7","0.7567906517832117","0.7587425221825189","0.26535937190055847","0.7587425112724304","0.8887895941734314"
"pious-sweep-695","2cva4pud","finished","-","priceluke","","2022-04-20T09:20:43.000Z","5943","ne3vuqk1","16","0.009520323118990396","0.1","5","0.0003","10","33","0.75","","0.1893755516328332","0.266137033700943","2","1.9876233339309692","4","0.08073746941610026","0.18937555163283315","1.8440947532653809","0.18937554955482483","2.0887699127197266"
"glamorous-sweep-291","v5zv5swj","finished","-","priceluke","","2022-04-19T23:55:53.000Z","5923","ne3vuqk1","64","0.022621784434211572","0.3","7","0.0001","60","33","0.85","","0.7307757195397645","0.93019700050354","1","0.7717613577842712","6","0.7293504597016757","0.7307757195397644","0.2588752806186676","0.7307757139205933","1.2115641832351685"
"morning-sweep-719","ecuolk9s","finished","-","priceluke","","2022-04-20T09:55:58.000Z","5898","ne3vuqk1","16","0.015140356782748672","0.1","10","0.0001","80","33","0.95","","0.7071558477895915","0.8989361524581909","1","0.8298884034156799","9","0.7041915160651879","0.7071558477895915","0.26301267743110657","0.7071558237075806","1.2385339736938477"
"glamorous-sweep-718","mhaqqxzi","finished","-","priceluke","","2022-04-20T09:54:57.000Z","5871","ne3vuqk1","32","0.011954791963129884","0.3","10","0.0001","60","33","0.9","","0.7138942937696064","0.8752680420875549","1","0.9446430206298828","9","0.710967074099393","0.7138942937696066","0.3637492954730987","0.7138943076133728","1.3853034973144531"
"glamorous-sweep-399","dtfbpyyz","finished","-","priceluke","","2022-04-20T02:28:12.000Z","5842","ne3vuqk1","64","0.01759297927304861","0.1","6","0.00005","200","33","0.75","","0.7531931166347993","0.8697797060012817","2","0.7153506875038147","5","0.7510444652929937","0.7531931166347992","0.4135226011276245","0.7531931400299072","0.7790583968162537"
"snowy-sweep-637","9s5go7wt","finished","-","priceluke","","2022-04-20T07:27:56.000Z","5841","ne3vuqk1","32","0.026683405043750063","0.1","2","0.0001","30","33","0.8","","0.7667852139239142","0.7963681221008301","1","0.6438249349594116","1","0.7634457641183634","0.7667852139239142","0.5796007513999939","0.766785204410553","0.6438249349594116"
"drawn-sweep-193","aa9vifv9","finished","-","priceluke","","2022-04-19T21:49:13.000Z","5810","ne3vuqk1","32","0.002589712419579898","0.3","18","0.0001","10","33","0.95","","0.4948667966211826","0.9098765254020692","4","1.9981852769851685","17","0.48632313413865474","0.4948667966211826","0.3944315314292908","0.4948667883872986","2.4537343978881836"
"fallen-sweep-492","3tca2ee1","finished","-","priceluke","","2022-04-20T04:20:24.000Z","5801","ne3vuqk1","32","0.016182830331869368","0.3","9","0.00005","100","33","0.9","","0.7565220688609131","0.9327645301818848","2","0.7583240866661072","8","0.7542253761058885","0.7565220688609131","0.27294719219207764","0.7565220594406128","1.0738345384597778"
"crisp-sweep-636","f631koc5","finished","-","priceluke","","2022-04-20T07:27:24.000Z","5767","ne3vuqk1","128","0.001621930025396531","0.1","22","0.00003","60","33","0.8","","0.5098130841121495","0.7873831987380981","13","1.859607219696045","21","0.4944900865338765","0.5098130841121495","0.9020558595657348","0.5098130702972412","1.914353847503662"
"wild-sweep-416","gfaszdos","finished","-","priceluke","","2022-04-20T02:51:53.000Z","5754","ne3vuqk1","32","0.01896992171137794","0.3","8","0.00005","90","33","0.95","","0.7142167074238445","0.9265633821487428","3","0.8239303827285767","7","0.7118236650441908","0.7142167074238444","0.25566384196281433","0.7142167091369629","1.0953736305236816"
"charmed-sweep-526","f9t3sj5t","finished","-","priceluke","","2022-04-20T05:10:42.000Z","5735","ne3vuqk1","32","0.020779871362967668","0.3","8","0.00005","70","33","0.95","","0.7222775714760137","0.913367748260498","3","0.8375945687294006","7","0.7211423130851875","0.7222775714760137","0.34857916831970215","0.7222775816917419","1.0062954425811768"
"whole-sweep-352","65e8g8mn","finished","-","priceluke","","2022-04-20T01:17:56.000Z","5721","ne3vuqk1","128","0.016065811488432825","0.6","9","0.0003","40","33","0.9","","0.7471939936296071","0.9252559542655944","2","0.8012454509735107","8","0.7409917884578368","0.7471939936296071","0.33873096108436584","0.7471939921379089","1.3955217599868774"
"misty-sweep-246","i5drdl48","finished","-","priceluke","","2022-04-19T22:58:57.000Z","5689","ne3vuqk1","64","0.01505911583315056","0.5","10","0.00005","100","33","0.95","","0.7051622831561276","0.853723406791687","4","0.8887895941734314","9","0.7007744970725034","0.7051622831561276","0.4676940143108368","0.7051622867584229","1.109605312347412"
"glad-sweep-440","5tsdh6sf","finished","-","priceluke","","2022-04-20T03:16:10.000Z","5679","ne3vuqk1","64","0.016238151995080975","0.1","8","0.00005","80","33","0.85","","0.7671337375035131","0.931285560131073","2","0.7106121778488159","7","0.7646792648680114","0.7671337375035131","0.25483056902885437","0.7671337127685547","0.8914318084716797"
"neat-sweep-866","qvqvsaqq","finished","-","priceluke","","2022-04-20T17:17:58.000Z","5586","ne3vuqk1","128","0.02094768829193716","0.3","7","0.00005","60","33","0.95","","0.7147601364610694","0.8812392354011536","3","0.8141993880271912","6","0.7120648687294477","0.7147601364610694","0.37330570816993713","0.7147601246833801","0.9348443746566772"
"woven-sweep-54","3blpxvy3","finished","-","priceluke","","2022-04-19T20:22:45.000Z","5584","ne3vuqk1","16","0.011535522965923046","0.1","7","0.0003","40","33","0.85","","0.11091490077362932","0.23397664725780487","3","2.206178903579712","6","0.022186898123617523","0.11091490077362932","1.9818388223648071","0.1109149008989334","2.5342507362365723"
"efficient-sweep-355","rdd5klby","finished","-","priceluke","","2022-04-20T01:23:24.000Z","5559","ne3vuqk1","32","0.007162946697399103","0.3","9","0.00005","80","33","0.85","","0.7059625212947189","0.8548965454101562","1","0.9280529618263244","8","0.7002012248996595","0.7059625212947189","0.4815393984317779","0.7059625387191772","1.063933253288269"
"deft-sweep-72","7257vqko","finished","-","priceluke","","2022-04-19T20:22:48.000Z","5555","ne3vuqk1","128","0.010422067498546373","0.2","9","0.00003","40","33","0.95","","0.693852983221729","0.7712652087211609","7","0.932580292224884","8","0.6912608122990334","0.693852983221729","0.6782046556472778","0.693852961063385","0.938593327999115"
"polar-sweep-643","dtfbpyyz","finished","-","priceluke","","2022-04-20T07:38:16.000Z","5538","ne3vuqk1","64","0.01947300971202669","0.3","5","0.0001","80","33","0.8","","0.7415122073638547","0.899325966835022","1","0.732905924320221","4","0.7415225458759992","0.7415122073638547","0.3361545503139496","0.7415121793746948","0.8957859873771667"
"spring-sweep-243","2c71d9vq","finished","-","priceluke","","2022-04-19T22:53:56.000Z","5515","ne3vuqk1","64","0.021526311285011788","0.6","7","0.00005","80","33","0.95","","0.7193490927754128","0.825588047504425","4","0.8775840401649475","6","0.7180365638512184","0.7193490927754128","0.5878831148147583","0.7193490862846375","0.9496253728866576"
"hearty-sweep-683","9s5go7wt","finished","-","priceluke","","2022-04-20T09:05:23.000Z","5514","ne3vuqk1","64","0.02290275970581571","0.2","6","0.0001","200","33","0.8","","0.7377836733230559","0.9285816550254822","1","0.719301164150238","5","0.7350609731370202","0.7377836733230559","0.25253158807754517","0.737783670425415","1.0313037633895874"
"glorious-sweep-559","jy1idytg","finished","-","priceluke","","2022-04-20T05:55:24.000Z","5487","ne3vuqk1","32","0.013135299360944302","0.5","9","0.00005","200","33","0.95","","0.7094991606043649","0.865026593208313","3","0.8694744110107422","8","0.7087979423143558","0.709499160604365","0.45760321617126465","0.709499180316925","1.031510353088379"
"neat-sweep-214","u7audpgo","finished","-","priceluke","","2022-04-19T22:19:26.000Z","5470","ne3vuqk1","64","0.016967057352252936","0.6","9","0.0003","80","33","0.95","","0.730754032402917","0.9337884187698364","3","0.9316166043281556","8","0.7273825356684751","0.730754032402917","0.3329724073410034","0.730754017829895","1.440971851348877"
"royal-sweep-234","p10uux0h","finished","-","priceluke","","2022-04-19T22:44:07.000Z","5425","ne3vuqk1","64","0.00984557356059675","0.4","10","0.0001","30","33","0.95","","0.6736889624557971","0.8834881782531738","3","0.9803087711334229","9","0.6654593217480822","0.6736889624557971","0.3550463318824768","0.6736889481544495","1.3066836595535278"
"snowy-sweep-691","iwbh8dat","finished","-","priceluke","","2022-04-20T09:16:53.000Z","5399","ne3vuqk1","64","0.016132407047453574","0.2","8","0.00003","100","33","0.95","","0.7514099938930201","0.8866894245147705","4","0.800238847732544","7","0.7464957070363071","0.7514099938930202","0.4387206137180328","0.7514100074768066","0.8828432559967041"
"silver-sweep-90","3bmfudlu","finished","-","priceluke","","2022-04-19T20:22:52.000Z","5397","ne3vuqk1","16","0.009057668996458103","0","9","0.0001","200","33","0.9","","0.7217855008504575","0.899048388004303","1","0.8575793504714966","8","0.7204232082533161","0.7217855008504575","0.28218314051628113","0.7217854857444763","1.1283817291259766"
"wandering-sweep-210","2ds9hdc5","finished","-","priceluke","","2022-04-19T22:13:51.000Z","5381","ne3vuqk1","8","0.02063173449811626","0.4","5","0.00005","50","33","0.85","","0.7455882849141277","0.8137311339378357","1","0.770825982093811","4","0.7435818082703528","0.7455882849141278","0.6036019325256348","0.7455883026123047","0.8368369936943054"
"upbeat-sweep-509","ecuolk9s","finished","-","priceluke","","2022-04-20T04:49:25.000Z","5316","ne3vuqk1","128","0.019545716822859924","0.3","5","0.00005","20","33","0.65","","0.7565635617526365","0.8310251832008362","2","0.7116295695304871","4","0.7552158625290524","0.7565635617526365","0.5370858311653137","0.7565635442733765","0.7465724945068359"
"kind-sweep-242","308nnvnb","finished","-","priceluke","","2022-04-19T22:52:58.000Z","5314","ne3vuqk1","32","0.020948375596539406","0.2","2","0.00005","80","33","0.75","","0.7521606118546845","0.7678981423377991","0","0.7358604669570923","1","0.7496923947238164","0.7521606118546845","0.6752130389213562","0.7521606087684631","0.741874098777771"
"autumn-sweep-307","6go7zrs4","finished","-","priceluke","","2022-04-20T00:21:26.000Z","5302","ne3vuqk1","128","0.015654846734037553","0.4","8","0.0001","80","33","0.85","","0.7518368330188301","0.933560848236084","2","0.7827698588371277","7","0.7484751034656104","0.7518368330188301","0.3142245411872864","0.7518368363380432","1.1619912385940552"
"eternal-sweep-52","qmjdhcr0","finished","-","priceluke","","2022-04-19T20:22:45.000Z","5300","ne3vuqk1","32","0.014034658702396473","0.6","3","0.00003","100","33","0.7","","0.716536928042529","0.6596145033836365","2","0.8185867667198181","2","0.714829496240327","0.716536928042529","0.9683502912521362","0.7165369391441345","0.8185867667198181"
"worthy-sweep-842","f83u4wrd","finished","-","priceluke","","2022-04-20T16:23:22.000Z","5289","ne3vuqk1","8","0.014242210749057432","0.3","4","0.0001","100","33","0.7","","0.7350484146573002","0.813690721988678","0","0.7802907824516296","3","0.7332785574902019","0.7350484146573001","0.5632930397987366","0.7350484132766724","0.849997878074646"
"clear-sweep-940","sgrf13uy","finished","-","priceluke","","2022-04-20T19:41:57.000Z","5287","ne3vuqk1","128","0.023382087201458256","0.2","8","0.0001","200","33","0.95","","0.7140959454155723","0.9506598114967346","1","0.8151940107345581","7","0.7130736933054247","0.7140959454155723","0.18345403671264648","0.714095950126648","1.235533356666565"
"honest-sweep-167","a1oszvpf","finished","-","priceluke","","2022-04-19T21:03:11.000Z","5271","ne3vuqk1","16","0.02266892687918651","0.5","6","0.0003","100","33","0.85","","0.4456591422883558","0.2834194004535675","5","1.345574140548706","5","0.36093184282909285","0.44565914228835585","1.6173820495605469","0.4456591308116913","1.345574140548706"
"curious-sweep-672","mk4thk4g","finished","-","priceluke","","2022-04-20T08:46:25.000Z","5243","ne3vuqk1","8","0.015507410198034716","0.5","6","0.00003","100","33","0.85","","0.7589432689605332","0.7965870499610901","3","0.7766073346138","5","0.7576954726984394","0.7589432689605332","0.6996257305145264","0.7589432597160339","0.7808569669723511"
"fanciful-sweep-462","h38o31a0","finished","-","priceluke","","2022-04-20T03:46:25.000Z","5211","ne3vuqk1","64","0.020076809647702417","0.4","7","0.00005","70","33","0.9","","0.7359464627151051","0.891279399394989","1","0.8009225130081177","6","0.7340202066309213","0.7359464627151051","0.39656129479408264","0.7359464764595032","0.9745137095451356"
"devout-sweep-257","2gwvpc4l","finished","-","priceluke","","2022-04-19T23:06:52.000Z","5186","ne3vuqk1","64","0.01917467745547434","0.1","6","0.0003","200","33","0.85","","0.7248371967473091","0.9487473964691162","1","0.7803649306297302","5","0.7213324189969605","0.7248371967473091","0.17826619744300842","0.7248371839523315","1.320591688156128"
"lemon-sweep-659","nw6hb9a1","finished","-","priceluke","","2022-04-20T08:20:25.000Z","5184","ne3vuqk1","16","0.009545197194380916","0.6","9","0.0001","30","33","0.9","","0.7158552843285984","0.8676044940948486","2","0.9602472186088562","8","0.7154209501729256","0.7158552843285985","0.46848374605178833","0.7158553004264832","1.202059030532837"
"devoted-sweep-927","6go7zrs4","finished","-","priceluke","","2022-04-20T19:20:05.000Z","5114","ne3vuqk1","64","0.01786662232316955","0.1","5","0.0003","100","33","0.8","","0.7262395583121213","0.928294837474823","1","0.7700964212417603","4","0.7280847037947263","0.7262395583121213","0.24231919646263125","0.7262395620346069","1.1672292947769165"
"golden-sweep-894","sgrf13uy","finished","-","priceluke","","2022-04-20T18:16:52.000Z","5098","ne3vuqk1","16","0.029783332106076095","0.1","2","0.00005","100","33","0.9","","0.756415322532361","0.7886625528335571","1","0.6748649477958679","1","0.7540477851488152","0.756415322532361","0.6037983894348145","0.7564153075218201","0.6748649477958679"
"rare-sweep-259","aqcy27yu","finished","-","priceluke","","2022-04-19T23:08:09.000Z","5078","ne3vuqk1","64","0.01085312977914121","0.3","9","0.0001","70","33","0.95","","0.6759461289594463","0.8806290030479431","2","0.9861947894096376","8","0.6579790099652514","0.6759461289594463","0.3652748465538025","0.6759461164474487","1.3218337297439575"
"confused-sweep-666","4gf0cppq","finished","-","priceluke","","2022-04-20T08:36:07.000Z","5050","ne3vuqk1","128","0.0033599119594560443","0","9","0.0003","90","33","0.6","","0.5666442759811918","0.8627987504005432","2","1.5071290731430054","8","0.5654117756697787","0.5666442759811918","0.4473930597305298","0.5666442513465881","1.903286695480347"
"resilient-sweep-265","j38xnyrx","finished","-","priceluke","","2022-04-19T23:22:10.000Z","5047","ne3vuqk1","32","0.020975729173548105","0.3","7","0.0001","90","33","0.95","","0.7134619448721432","0.955823302268982","1","0.8708476424217224","6","0.7130874726193729","0.7134619448721432","0.18547743558883667","0.7134619355201721","1.3049860000610352"
"rural-sweep-302","nw6hb9a1","finished","-","priceluke","","2022-04-20T00:14:24.000Z","5033","ne3vuqk1","16","0.012102279470722463","0.1","8","0.00005","150","33","0.95","","0.6997216161312166","0.8791994452476501","2","0.937511384487152","7","0.6996110366495034","0.6997216161312166","0.3938344419002533","0.69972163438797","1.1195205450057983"
"expert-sweep-134","kkjye99d","finished","-","priceluke","","2022-04-19T20:23:00.000Z","5014","ne3vuqk1","128","0.016177450885733","0.1","6","0.00005","200","33","0.7","","0.7750097503900156","0.8902161717414856","1","0.6834004521369934","5","0.7728131988133802","0.7750097503900156","0.37875086069107056","0.7750097513198853","0.7673268914222717"
"tough-sweep-229","qw7lmjy3","finished","-","priceluke","","2022-04-19T22:35:08.000Z","5003","ne3vuqk1","128","0.0042537919043329885","0.6","12","0.00005","30","33","0.95","","0.4921266021449124","0.46123260259628296","11","1.775856614112854","11","0.46732491672905657","0.4921266021449124","1.7300071716308594","0.49212661385536194","1.775856614112854"
"vocal-sweep-164","ckppyj81","finished","-","priceluke","","2022-04-19T20:58:27.000Z","4959","ne3vuqk1","32","0.005453088290353223","0.4","11","0.0001","10","33","0.85","","0.687862950058072","0.8821592926979065","1","1.0849090814590454","10","0.6836511847504632","0.687862950058072","0.4028470516204834","0.6878629326820374","1.5085124969482422"
"avid-sweep-713","8ls876ux","finished","-","priceluke","","2022-04-20T09:46:32.000Z","4891","ne3vuqk1","8","0.0027517867041280033","0.1","12","0.0003","150","33","0.95","","0.461047004367951","0.9045848846435548","3","2.0551276206970215","11","0.4477062489410682","0.461047004367951","0.3410826027393341","0.4610469937324524","2.704359531402588"
"charmed-sweep-479","9s5go7wt","finished","-","priceluke","","2022-04-20T04:07:55.000Z","4889","ne3vuqk1","64","0.016973231527238914","0.3","8","0.00003","60","33","0.95","","0.74426123504688","0.8764505386352539","4","0.7853020429611206","7","0.7402446938976344","0.7442612350468799","0.4444426894187927","0.7442612648010254","0.8264684677124023"
"confused-sweep-517","m1erre77","finished","-","priceluke","","2022-04-20T05:04:12.000Z","4878","ne3vuqk1","32","0.013923480317401527","0.2","7","0.00005","60","33","0.9","","0.7255140842470558","0.8664007782936096","2","0.7924829721450806","6","0.7227833156060468","0.7255140842470558","0.4001617431640625","0.7255141139030457","0.9139242172241212"
"bright-sweep-931","f09736g9","finished","-","priceluke","","2022-04-20T19:28:37.000Z","4857","ne3vuqk1","32","0.0059037977604345536","0.4","10","0.0001","70","33","0.85","","0.704192123888452","0.8971546292304993","2","0.9948912262916564","9","0.7028551293681833","0.704192123888452","0.3677566647529602","0.7041921019554138","1.4404305219650269"
"desert-sweep-522","ab391ktc","finished","-","priceluke","","2022-04-20T05:05:39.000Z","4826","ne3vuqk1","16","0.00418984957445269","0.2","11","0.00005","200","33","0.9","","0.5957811033187917","0.820576548576355","4","1.472728967666626","10","0.5935376722391075","0.5957811033187917","0.6918916702270508","0.5957810878753662","1.5904148817062378"
"eternal-sweep-658","6go7zrs4","finished","-","priceluke","","2022-04-20T08:19:41.000Z","4809","ne3vuqk1","128","0.007901473034922925","0.1","10","0.0003","10","33","0.95","","0.6318700461632262","0.8774834275245667","3","1.0277928113937378","9","0.5951262913611071","0.6318700461632262","0.3518678545951843","0.6318700313568115","1.6161879301071167"
"serene-sweep-216","wu3zuof9","finished","-","priceluke","","2022-04-19T22:20:37.000Z","4734","ne3vuqk1","32","0.014250243890685632","0.4","6","0.0001","150","33","0.85","","0.728480963177234","0.8624280095100403","1","0.802513062953949","5","0.7252124775785717","0.728480963177234","0.41458508372306824","0.7284809350967407","1.012114405632019"
"absurd-sweep-296","rdd5klby","finished","-","priceluke","","2022-04-20T00:04:37.000Z","4722","ne3vuqk1","128","0.020454984947732527","0.6","6","0.0001","70","33","0.95","","0.7277118618482625","0.784280002117157","4","0.8420039415359497","5","0.7270399279122696","0.7277118618482625","0.7129521369934082","0.7277118563652039","0.8533291816711426"
"sunny-sweep-435","5vd9nkay","finished","-","priceluke","","2022-04-20T03:15:19.000Z","4710","ne3vuqk1","128","0.0021515010736133985","0","14","0.0001","70","33","0.9","","0.5140603566529492","0.8858024477958679","4","1.778087496757507","13","0.5112993518470264","0.5140603566529492","0.419560819864273","0.514060378074646","2.0987889766693115"
"lively-sweep-286","7o9jpgm2","finished","-","priceluke","","2022-04-19T23:48:40.000Z","4704","ne3vuqk1","32","0.004078820225226991","0.1","8","0.00003","70","33","0.7","","0.5978700745473908","0.668157696723938","7","1.3832778930664062","7","0.5881971953863921","0.5978700745473908","1.1681840419769287","0.5978700518608093","1.3832778930664062"
"sunny-sweep-222","uv42yne5","finished","-","priceluke","","2022-04-19T22:24:40.000Z","4702","ne3vuqk1","32","0.016200227542555925","0.3","5","0.0003","80","33","0.65","","0.7709350553893002","0.9256947636604308","1","0.6822307705879211","4","0.768813308353524","0.7709350553893002","0.29278653860092163","0.77093505859375","0.9408289194107056"
"vivid-sweep-160","3a1k0x8k","finished","-","priceluke","","2022-04-19T20:50:47.000Z","4696","ne3vuqk1","32","0.019169083615456283","0.6","5","0.00003","30","33","0.8","","0.7501523679776287","0.7454467415809631","4","0.7510882019996643","4","0.7497002086038359","0.7501523679776287","0.7792800664901733","0.7501523494720459","0.7510882019996643"
"restful-sweep-837","rdd5klby","finished","-","priceluke","","2022-04-20T16:11:55.000Z","4688","ne3vuqk1","64","0.015316084452317746","0.4","7","0.00005","100","33","0.9","","0.7520476262702867","0.8808873891830444","2","0.7935241460800171","6","0.7469739138845329","0.7520476262702867","0.43129783868789673","0.752047598361969","0.9174692034721376"
